university,ouac_code,program_name,status,admission_grade,admission_date,supplemental_required
Brock,BAI,Concurrent BA Integrated Studies (Honours) BEd Junior/Intermediate,Offer,92,11/9/2024,
Brock,BAI,Concurrent BA (Honours) BEd Intermediate/Senior (English),Offer,92,11/19/2024,
Brock,BAJ,Concurrent BA/BEd-Jr/Int-Integrated Studies,Offer,90.83,4/28/2025,
Brock,BCH,BSc Honours: Biochemistry,Offer,97,1/2/2025,
Brock,BD,Child and Youth Studies,Offer,93,11/12/2024,
Brock,BDP,Concurrent BA Child & Youth Studies (Honours) BEd Primary/Junior,Offer,89.5,4/30/2025,
Brock,BG,BSc Honours: Computer Science,Offer,89,10/7/2024,
Brock,BG,BSc Honours: Computer Science,Offer,95,11/12/2024,
Brock,BG,BSc Honours: Computer Science,Offer,80,2/10/2025,
Brock,BGE,Geography,Offer,94.33,10/28/2024,
Brock,BH,BSc Honours: Mathematics & Statistics,Offer,83,2/28/2025,
Brock,BI,Bachelors of science,Offer,81.66,2/28/2025,
Brock,BII,Honours Concurrent BSc/BEd-Intermediate/Senior - Chemistry Major,Offer,95,10/25/2024,
Brock,BII,Concurrent BSc (Honours) BEd Intermediate/Senior (Mathematics),Offer,92.33,12/4/2024,
Brock,BIM,BSc Honours: Biomedical Sciences,Offer,89,11/10/2024,
Brock,BIM,BSc Honours: Biomedical Sciences,Offer,93,11/15/2024,
Brock,BIM,BSc Honours: Biomedical Sciences,Offer,88.25,11/21/2024,
Brock,BIN,BSc Honours: Neuroscience Co-op,Offer,94,11/18/2024,
Brock,BK,BAcc Honours: Accounting,Offer,93,11/13/2024,
Brock,BK,BAcc Honours: Accounting,Offer,86,11/25/2024,
Brock,BK,BAcc Honours: Accounting - Co-op,Offer,93,11/26/2024,
Brock,BK,BAcc Honours: Accounting,Offer,93- MCR3U BAF3M-92 SNC4M-93 MHF4U-82 ENG4U-86 BBB4M- 84,1/7/2025,
Brock,BK,BAcc Honours: Accounting,Offer,83.25,1/7/2025,
Brock,BK,BAcc Honours: Accounting - Co-op,Offer,89,1/14/2025,
Brock,BND,BBA Honours: Business Administration Co-op International Double Degree,Offer,88,11/29/2024,
Brock,BNS,BScN Honours: Nursing,Offer,94.66,10/25/2024,
Brock,BNS,BScN Honours: Nursing,Offer,Gr 11: 91.71; Completed Gr 12 Courses: 94,11/1/2024,
Brock,BNS,BScN Honours: Nursing,Offer,93,11/1/2024,
Brock,BNS,BScN Honours: Nursing,Offer,91,11/18/2024,
Brock,BNS,BScN Honours: Nursing,Offer,95.67,12/4/2024,
Brock,BNS,BScN Honours: Nursing,Offer,90,1/13/2025,
Brock,BNS,BScN Honours: Nursing,Offer,94.8,2/25/2025,
Brock,BNS,BScN Honours: Nursing,Offer,91,4/30/2025,
Brock,BPE,Concurrent BA Integrated Studies (Honours) BEd Junior/Intermediate: Educational Studies,Offer,91,11/21/2024,
Brock,BPI,Concurrent Teacher Education - Intermediate/Senior,Offer,96.67,11/20/2024,
Brock,BPY,psychology BA,Offer,79%,5/23/2025,
Brock,BSH,BSc Honours: Medical Sciences,Offer,89.5,1/3/2025,
Brock,BSM,Sport Management,Offer,90,11/23/2024,
Carleton,CBE,Economics Honours - Financial Economics,Offer,84.2,12/6/2024,
Carleton,CC,Commerce (Finance (co-op optional)),Offer,84,11/4/2024,
Carleton,CC,Bachelor of Commerce - Honours,Offer,94,11/27/2024,
Carleton,CC,Bachelor of Commerce Honours: Accounting,Offer,91,11/27/2024,
Carleton,CC,Commerce Business Analytics,Offer,84.2,1/7/2025,
Carleton,CC,Commerce,Offer,94,1/8/2025,
Carleton,CC,Commerce (Accounting (co-op optional)),Offer,87,1/22/2025,
Carleton,CEA,Engineering: Aerospace,Offer,97.8,11/26/2024,
Carleton,CEA,Engineering: Aerospace Co-Op,Offer,97,11/26/2024,
Carleton,CEA,Engineering: Aerospace Co-Op,Offer,97.8,11/27/2024,
Carleton,CEA,Engineering: Aerospace,Offer,91,11/27/2024,
Carleton,CEA,Engineering: Aerospace Co-Op,Offer,91,11/27/2024,
Carleton,CEA,Engineering: Aerospace Co-Op,Offer,91,11/27/2024,
Carleton,CEA,Engineering: Aerospace Co-Op,Offer,96,12/6/2024,
Carleton,CEA,Engineering: Aerospace,Offer,88.5,2/20/2025,
Carleton,CEA,Engineering: Aerospace Co-Op,Offer,89.33,4/28/2025,
Carleton,CEB,Engineering: Civil,Offer,90.25,12/13/2024,
Carleton,CEC,Computer Systems Engineering,Offer,96,12/4/2024,
Carleton,CEC,Computer Systems Engineering (Co-op),Offer,92.2,12/5/2024,
Carleton,CED,Engineering: Mechanical,Offer,89.5,11/14/2024,
Carleton,CED,Engineering: Mechanical,Offer,90.0 (through 4),11/27/2024,
Carleton,CED,Engineering: Mechanical,Offer,92.17,11/27/2024,
Carleton,CED,Engineering: Mechanical,Offer,95,12/6/2024,
Carleton,CED,Engineering: Mechanical,Offer,91.83,3/14/2025,
Carleton,CEF,Electrical Engineering,Offer,98.67,11/27/2024,
Carleton,CEF,Engineering: Electrical (Co-op),Offer,92.2,11/28/2024,
Carleton,CEF,Electrical Engineering,Offer,90,1/8/2025,
Carleton,CEF,Engineering: Electrical (Co-op),Offer,89,1/10/2025,
Carleton,CEF,Electrical Engineering,Offer,93,2/8/2025,
Carleton,CEG,Engineering: Biomedical and Electrical,Offer,89.67,12/17/2024,
Carleton,CEG,"Biomedical and electrical engineering, coop",Offer,92.8,1/10/2025,
Carleton,CES,Engineering: Software,Offer,84.6,12/2/2024,
Carleton,CES,"Bachelor of Engineering: Software, Co-operative Education",Offer,88,12/4/2024,
Carleton,CES,Engineering: Software,Offer,97.5,12/5/2024,
Carleton,CES,Engineering: Software,Offer,93,12/5/2024,
Carleton,CES,Engineering: Software,Offer,81,12/5/2024,
Carleton,CES,Engineering: Software,Offer,90,1/8/2025,
Carleton,CEX,Engineering: Architectural Conservation and Sustainability,Offer,81.8,4/29/2025,Yes but not completed
Carleton,CH,Arts Honours,Offer,94,12/3/2024,
Carleton,CH,Arts Honours,Offer,90.05,12/4/2024,
Carleton,CH,Bachelor of Arts Honours: Business Law,Offer,"90, 88, 87, 86, 87, 86",1/10/2025,
Carleton,CH,Law - Business law,Offer,83,1/12/2025,
Carleton,CHS,Health Sciences Honours,Offer,86.33,2/20/2025,
Carleton,CK,Science Major - Biology,Offer,91,11/28/2024,
Carleton,CK,Science Major - Biology,Offer,90.67,12/3/2024,
Carleton,CMA,Bachelor of Mathematics Honours: Statistics: Actuarial Science Co-op,Offer,93,11/28/2024,
Carleton,CMA,Bachelor of Mathematics (co-op),Offer,96.5,12/6/2024,
Carleton,CN,Nursing,Offer,91,3/25/2025,Resume & response to a supplementary question
Carleton,COD,Computer Science Co-op - AI/ML Specialization,Offer,99.7,11/28/2024,
Carleton,COD,Computer Science Honours with co-op,Offer,99,11/28/2024,
Carleton,COD,Computer Science Honours (Cybersecurity (co-op optional)),Offer,98,11/28/2024,
Carleton,COD,Computer Science: AI and Machine Learning,Offer,97.5,11/28/2024,
Carleton,COD,Computer Science Honours (Artificial Intelligence and Machine Learning (co-op optional)),Offer,97,11/28/2024,
Carleton,COD,Computer Science Honours (CS/no-stream) + COOP,Offer,96.83,11/28/2024,
Carleton,COD,Computer Science Honours (Artificial Intelligence and Machine Learning (co-op optional)),Offer,95,11/28/2024,
Carleton,COD,Computer Science Honours with co-op,Offer,94,11/28/2024,
Carleton,COD,Computer Science Honours (Software Engineering - co-op),Offer,93.66,11/28/2024,
Carleton,COD,Computer Science Honours,Offer,93.66,11/28/2024,
Carleton,COD,Computer Science Honours,Offer,95.667,11/29/2024,
Carleton,COD,Computer Science Honours,Offer,95,11/29/2024,
Carleton,COD,Computer Science Honours (Algorithms Stream) + COOP,Offer,94.5,11/29/2024,
Carleton,COD,Computer Science Honours,Offer,93,11/29/2024,
Carleton,COD,Computer Science Honours (CS/AI Stream) + Co-Op,Offer,93,11/29/2024,
Carleton,COD,Computer Science Honours co-op,Offer,94.8,11/30/2024,
Carleton,COD,Computer Science Honours with co-op,Offer,92,12/4/2024,
Carleton,COD,Computer Science,Offer,94.3,12/17/2024,
Carleton,COD,Computer Science Honours (Artificial Intelligence and Machine Learning (co-op optional)),Offer,92.83,12/17/2024,
Carleton,COD,Computer Science Honours,Offer,90.75,2/20/2025,
Carleton,COD,Computer Science Honours,Deferred,85,5/8/2025,
Carleton,CPX,Public Affairs & Policy Management (International Policy Studies: International Relations & Conflict (co-op),Offer,92.5,12/4/2024,
Carleton,CPX,"Bachelor of Public Affairs and Policy Management Honours, Specialization in International Policy Studies (International Relations and Conflict) with Co-op",Offer,91,12/4/2024,
Carleton,CSW,Bachelor's of Social Work,Offer,97,,Resume and Essay
Carleton,CT,Bachelor of Science Honours: Chemistry,Offer,86.75,12/3/2024,
Carleton,,Architecture studies,Offer,94.5,3/24/2025,
Concordia,,Aerospace engineering - aerodynamics and propulsion option,Offer,86,12/2/2024,
Concordia,,Bachelor of Engineering Software Engineering,Offer,93,12/3/2024,
Cornell,,Cornell Dyson,Offer,99,3/27/2025,Common App
Dalhousie,,Kineslology,Offer,86%,10/22/2024,
Dalhousie,,Biovetrenery sciences,Offer,91,11/20/2024,
Dalhousie,,Science,Offer,91,11/29/2024,
Dalhousie,,Science,Offer,94,2/4/2025,
Dalhousie,,Honours Math Coop,Offer,96,2/10/2025,
Dalhousie,,Medical Sciences,Offer,94.4,2/26/2025,
George Brown,DAS113,Dental Assisting,Waitlisted,87,11/20/2024,
Guelph,GBD,Management Economics & Finance,Offer,84,12/2/2024,
Guelph,GBD,Management Economics & Finance,Offer,92.33,2/7/2025,
Guelph,GBD,Management Economics & Finance,Offer,88,2/10/2025,Didn't do the optional supp app
Guelph,GBD,Management Economics & Finance (Regular),Offer,85.5,5/5/2025,Optional (Not completed)
Guelph,GBD,Management Economics & Finance,Offer,85.5,5/5/2025,
Guelph,GBE,Marketing Management (Co-op),Offer,80,2/10/2025,Optional
Guelph,GBI,Biomedical Engineering (Co-op and Regular),Offer,98.8,12/11/2024,
Guelph,GBJ,"Commerce - Government, Economics and Management ( co-op )",Offer,89.67,3/11/2025,
Guelph,GBK,Accounting (Co-op and Regular),Offer,92,2/7/2025,Optional SPF
Guelph,GBK,Accounting (Co-op and Regular),Offer,85.76,3/11/2025,
Guelph,GBK,Accounting (Regular),Offer,85.5,5/5/2025,Optional (Not completed)
Guelph,GBL,Computer Engineering (Co-op and Regular),Offer,96.5,2/10/2025,
Guelph,GBS,Software Engineering (Co-Op),Offer,92,12/11/2024,None
Guelph,GBS,Software Engineering (Regular),Offer,84.2,1/9/2025,
Guelph,GBS,Software Engineering (Co-Op),Offer,94.67,2/21/2025,AIF
Guelph,GCJ,Criminal Justice and Public Policy (Co-op and Regular),Offer,93,11/28/2024,
Guelph,GCJ,Criminal Justice and Public Policy (Co-op and Regular),Offer,90,3/5/2025,
Guelph,GCT,Computer Science (Co-op and Regular),Offer,98.3,12/11/2024,
Guelph,GCT,Computer science co-op,Offer,92,12/11/2024,None
Guelph,GCT,Computer Science (Co-op and Regular),Offer,91.33,2/7/2025,
Guelph,GCT,Computer Science (Co-op and Regular),Offer,94.33,2/10/2025,Didnt do SPF
Guelph,GCT,Computer Science (Co-op and Regular),Offer,90,2/10/2025,"No supp app, didn't fill in student profile form"
Guelph,GCT,Computer Science (Co-op and Regular),Offer,88.75,2/10/2025,
Guelph,GCT,Computer Science (Co-op and Regular),Offer,88,2/10/2025,didn't do optional supp app
Guelph,GCT,Computer Science (Co-op and Regular),Offer,86,2/10/2025,
Guelph,GCT,Computer Science (Co-op and Regular),Offer,94.3,3/7/2025,
Guelph,GCT,Computer Science (Co-op and Regular),Offer,83.83,5/5/2025,SPF
Guelph,GDB,Business Administration,Offer,89,12/9/2024,
Guelph,GFD,Family Studies and Human Development,Offer,99,12/11/2024,
Guelph,GK,"Bachelor of Arts, Honours Major English",Offer,89,12/11/2024,
Guelph,GK,All Other Majors (Culture and Technology Studies (co-op optional)),Offer,84,12/11/2024,
Guelph,GK,Political science,Offer,89.67,3/11/2025,
Guelph,GL,Landscape Architecture,Offer,92.5,5/12/2025,Background Information Form (BIF)
Guelph,GMA,Honours Bachelor of Applied Science in Psychology AND Diploma in General Arts & Science,Offer,95,12/9/2024,
Guelph,GME,Mechanical Engineering (Co-op and Regular),Offer,94,12/11/2024,
Guelph,GME,Mechanical Engineering (Co-op and Regular),Offer,95,2/10/2025,
Guelph,GME,Mechanical Engineering (Co-op and Regular),Offer,93.75,2/10/2025,There is an optional Student Profile but I didn't submit it
Guelph,GME,Mechanical Engineering (Co-op and Regular),Offer,90.33,5/5/2025,
Guelph,GME,Mechanical Engineering (Co-op and Regular),Offer,89,5/5/2025,
Guelph,GMH,Bachelor of Mathematics (Honours),Offer,91.33,2/7/2025,
Guelph,GMH,Bachelor of Mathematics - mathematical science,Offer,92.5,2/10/2025,
Guelph,GMH,Bachelor of Mathematics (Honours),Offer,86,2/10/2025,
Guelph,GMR,Mechatronics Engineering Co-op,Offer,96,2/10/2025,
Guelph,GMR,Mechatronics Engineering (Co-op and Regular),Offer,94.33,2/10/2025,Didnt do SPF
Guelph,GNG,"Bachelor of Arts, General",Offer,83,5/5/2025,
Guelph,GOH,One Health,Offer,93,2/10/2025,
Guelph,GPS,Psychology BA (Co-op and Regular),Offer,94,1/9/2025,
Guelph,GPS,Psychology BA (Co-op and Regular),Offer,95.83,2/10/2025,
Guelph,GZ,Bachelor of Science (Food Science),Offer,96.83,12/9/2024,
Guelph,GZ,"Bachelor of Science, Honours Co-op Major Molecular Biology and Genetics",Offer,82,12/9/2024,
Guelph,GZ,"Bachelor of Science, Honours Co-op Major Wildlife Biology & Conservation",Offer,82,12/9/2024,
Guelph,GZ,"Bachelor of Science, Honours Co-op Major Chemistry",Offer,95,12/11/2024,
Guelph,GZ,All Other Majors (Biological & Medical Physics (co-op optional),Offer,94,12/11/2024,
Guelph,GZ,All Other Majors (Microbiology (co-op)),Offer,93,12/11/2024,
Guelph,GZ,"Bachelor of Science Honours, Biomedical Toxicology - Non-Co-op",Offer,89,12/11/2024,
Guelph,GZ,"All Other Majors (Bachelor of Science, Honours Co-op Major Microbiology)",Offer,90.67,2/10/2025,
Guelph,GZ,Biochemistry,Offer,90,2/10/2025,
Guelph,GZ,Chemistry (co-op optional),Offer,86.75,2/10/2025,
Guelph,GZ,All Other Majors (Nutritional & Nutraceutical Sciences,Offer,86.33,2/10/2025,
Guelph,GZ,Science,Offer,84.33,3/5/2025,
Guelph,GZ,All Other Majors - Biomedical Toxicology (Coop),Offer,88.25,3/10/2025,
Guelph,GZ,All Other Majors (Molecular Biology and Genetics with co-op),Offer,92,3/11/2025,
Guelph,GZ,All Other Majors (Biological & Medical Physics (co-op optional),Offer,82.33,3/11/2025,
Guelph,GZA,Animal Biology,Offer,98,12/11/2024,
Guelph,GZA,Animal Biology,Offer,93.17,2/10/2025,
Guelph,GZA,Animal Biology,Offer,92,2/10/2025,
Guelph,GZA,Animal Biology,Offer,91.5,2/10/2025,
Guelph,GZA,Animal Biology,Offer,90.67,2/10/2025,
Guelph,GZB,Bio-Medical Science,Offer,95.67,12/9/2024,
Guelph,GZB,Bio-Medical Science,Offer,99,12/11/2024,
Guelph,GZB,Bio-Medical Science,Offer,98.17,12/11/2024,
Guelph,GZB,Bio-Medical Science,Offer,96.5,2/10/2025,
Guelph,GZB,Bio-Medical Science,Offer,95,2/10/2025,
Guelph,GZB,Bio-Medical Science,Offer,94.5,2/10/2025,
Guelph,GZB,Bio-Medical Science,Offer,93.83,2/10/2025,Not required but I submitted the student profile form
Guelph,GZB,Bio-Medical Science,Offer,92,2/10/2025,
Guelph,GZB,Bio-Medical Science,Offer,91.33,3/11/2025,Optional. I filled it.
Guelph,GZB,Bio-Medical Science,Offer,92.17,5/5/2025,idk what’s it’s called
Guelph,GZK,Human Kinetics,Offer,94.5,2/10/2025,
Guelph,,Eng systems and computing,Offer,89,4/15/2025,
Guelph-Humber,GDB,Business Administration,Offer,83,5/5/2025,
Guelph-Humber,GHE,Applied Science in Early Childhood Studies,Offer,87,12/11/2024,
Guelph-Humber,GMP,Honours Bachelor of Applied Science in Justice Studies AND Diploma in Police Foundations OR Community and Justice Services,Offer,87,12/11/2024,
Guelph-Humber,GMT,Honours Bachelor of Applied Arts in Media and Communication Studies AND Diploma in Media Communications,Offer,84,1/9/2025,
Lakehead,AAH,Nursing,Offer,93.2,12/6/2024,
Lakehead,AAP,Sociology,Offer,79,4/20/2025,
Lakehead,AK,Concurrent Education (Primary/Junior - Teach Kindergarten to Grades 6) (Thunder Bay & Orillia) (Interdisciplinary Studies with Social Justice (Orillia)),Offer,89,12/12/2024,
Lakehead,AK,Concurrent Education (Primary/Junior - Teach Kindergarten to Grades 6) (Thunder Bay & Orillia) (Geography (Arts & Sciences) (Orillia)),Offer,93,12/13/2024,
Lakehead,AL,"Concurrent Education (Intermediate/Senior), HBA English",Offer,93,12/12/2024,
Lakehead,AM,Engineering (co-op available) (Thunder Bay & Barrie),Offer,97.7,12/13/2024,
Lakehead,AM,Engineering Co-Op,Offer,79,4/20/2025,
Laurentian,LAK,Concurrent Education - Arts (Junior/Intermediate) (Psychology),Offer,89,11/13/2024,
Laurentian,LBW,BSc (Hons) Spec. Biomedical Biology,Offer,93,12/5/2024,
Laurentian,LCS,Computer Science,Offer,88.167,11/19/2024,
Laurentian,LJB,Bachelor of Social Work with Concurrent BEd,Offer,98,11/6/2024,
Laurentian,LNE,Nursing,Offer,87.4,11/6/2024,
Laurentian,LNE,Nursing,Offer,92.66,11/20/2024,
Laurier,UAG,"Computer Science (BSc), Waterloo Campus",Offer,86,10/11/2024,
Laurier,UAG,Computer Science (BA),Offer,88,10/24/2024,
Laurier,UAI,Arts Degree (BA) and MBA (Co-op),Offer,88.5,1/23/2025,Didn't complete
Laurier,UAK,Computer Science,Offer,88,2/10/2025,
Laurier,UB,Business Administration (BBA),Offer,95,10/3/2024,
Laurier,UB,Business Administration (BBA),Offer,98,10/9/2024,
Laurier,UB,Business Administration (BBA),Offer,97,10/25/2024,
Laurier,UB,Business Administration (BBA),Offer,96,10/29/2024,
Laurier,UB,Business Administration (BBA),Offer,98,11/5/2024,"Yes, optional ABS"
Laurier,UB,Business Administration (BBA),Offer,95.8,11/5/2024,"Optional, but I did it"
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,95.66 (Top 6),11/6/2024,"optional, didnt do it"
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,98,11/6/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,97,11/8/2024,
Laurier,UB,Business Administration (BBA),Offer,92,11/13/2024,Optional - Did not submit
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,95.67,11/14/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,93,11/20/2024,
Laurier,UB,Business Administration (BBA),Offer,92,11/20/2024,
Laurier,UB,Business Administration (BBA),Offer,91.5,11/20/2024,
Laurier,UB,Business Administration (BBA),Offer,93,11/25/2024,
Laurier,UB,Business Administration (BBA),Offer,94.5,11/26/2024,
Laurier,UB,Business Administration (BBA),Offer,91,11/26/2024,
Laurier,UB,Business Administration (BBA),Offer,90,11/26/2024,didnt complete optional additional information form
Laurier,UB,Business Administration (BBA),Offer,95,11/27/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,94,11/27/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,92.5,11/27/2024,
Laurier,UB,Business Administration (BBA),Offer,94.6,11/28/2024,
Laurier,UB,Business Administration (BBA),Offer,91.7,11/28/2024,
Laurier,UB,Business Administration (BBA),Offer,90,11/29/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,92.83,12/4/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,90,12/4/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,90,12/11/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,95.55,12/16/2024,Optional - Did not complete
Laurier,UB,Business Administration (BBA),Offer,90.3,12/17/2024,
Laurier,UB,Business Administration (BBA),Offer,90.17,12/17/2024,Did not do supp app
Laurier,UB,Business Administration (BBA),Offer,90,12/17/2024,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,88.3,1/10/2025,
Laurier,UB,Business Administration (BBA),Offer,88,2/10/2025,
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,88.2,2/19/2025,didnt do
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,91.83,3/5/2025,- Did not do optional ABS form
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,89.98,3/26/2025,Yes I did the ABS
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,87,4/6/2025,
Laurier,UB,Business Administration (BBA),Offer,93.33,4/29/2025,Optional
Laurier,UB,Business Administration (BBA),Offer,86.5,5/8/2025,
Laurier,UB,Business Administration (BBA),Offer,87,5/9/2025,ABS
Laurier,UB,Business Administration (BBA),Offer,85,5/12/2025,ABS submitted
Laurier,UB,"Business Administration (BBA), Waterloo Campus",Offer,94,10/11/2024,
Laurier,UBA,Biology (BA),Offer,89,11/21/2024,
Laurier,UBA,"Biology (BA), Waterloo Campus",Offer,91,11/27/2024,
Laurier,UBF,"Business Administration (BBA) and Financial Mathematics and Analytics (BA) Double Degree, Waterloo Campus",Offer,94,10/27/2024,
Laurier,UBF,"Business Administration (BBA) and Financial Mathematics and Analytics (BA) Double Degree, Waterloo Campus",Offer,95,11/11/2024,
Laurier,UBF,"Business Administration (BBA) and Financial Mathematics and Analytics (BA) Double Degree, Waterloo Campus",Offer,95,11/11/2024,
Laurier,UBF,"Business Administration (BBA) and Financial Mathematics and Analytics (BA) Double Degree, Waterloo Campus",Offer,98.67,11/26/2024,
Laurier,UBF,"Business Administration (BBA) and Financial Mathematics and Analytics (BA) Double Degree, Waterloo Campus",Offer,93,11/26/2024,
Laurier,UBF,"Business Administration (BBA) and Financial Mathematics and Analytics (BA) Double Degree, Waterloo Campus",Offer,91,12/27/2024,
Laurier,UBF,"Business Administration (BBA) and Financial Mathematics and Analytics (BA) Double Degree, Waterloo Campus",Offer,93,4/29/2025,Optional
Laurier,UBI,"Biochemistry and Biotechnology (BSc), Waterloo Campus",Offer,89,11/27/2024,
Laurier,UBW,Mathematics and Data Analytics (BSc),Offer,96.5,11/21/2024,
Laurier,UCI,Criminology (BA),Offer,77,12/20/2024,
Laurier,UCN,Computer Science,Offer,88,11/21/2024,
Laurier,UCN,Computer Science (Milton BSc),Offer,89,11/23/2024,
Laurier,UD,Economics,Offer,89,1/3/2025,
Laurier,UDA,"Economics and Accounting (BA), Waterloo Campus",Offer,95,11/8/2024,
Laurier,UDA,"Economics and Accounting (BA), Waterloo Campus",Offer,93.6,11/20/2024,
Laurier,UDA,Economics and Accounting (BA),Offer,86,11/28/2024,Laurier Form
Laurier,UDH,Economics and Financial Management (BA) with Management Option,Offer,84,11/2/2024,
Laurier,UDH,"Economics and Financial Management (BA) with Management Option, Waterloo Campus",Offer,87,11/20/2024,
Laurier,UDM,"Data Science (BSc) with Management Option, Waterloo Campus",Offer,89,11/23/2024,
Laurier,UDS,Data Science (BSc),Offer,97,11/8/2024,
Laurier,UDS,Data Science (BSc),Offer,92,11/8/2024,
Laurier,UDS,Data Science (BSc),Offer,92,11/27/2024,ABS
Laurier,UDS,Data Science (BSc),Offer,88.5,11/28/2024,
Laurier,UE,"Biology (BSc) Programs, Waterloo Campus",Offer,91,11/8/2024,
Laurier,UE,Biology (BSc),Offer,87.66,11/8/2024,
Laurier,UE,Biology (BSc),Offer,95,11/21/2024,
Laurier,UE,Biology (BSc),Offer,84,2/19/2025,
Laurier,UED,Economics and Data Analytics,Offer,93,11/23/2024,
Laurier,UFA,"Computer Science (BSc), Waterloo Campus",Offer,89,11/7/2024,
Laurier,UFA,"Computer Science (BSc), Waterloo Campus",Offer,95.3,11/13/2024,
Laurier,UFA,Computer Science (BSc),Offer,95,11/13/2024,
Laurier,UFA,"Computer Science (BSc), Waterloo Campus",Offer,95,11/23/2024,
Laurier,UFA,"Computer Science (BSc), Waterloo Campus",Offer,93.66,11/23/2024,
Laurier,UFA,Computer Science (BSc),Offer,92,11/27/2024,ABS
Laurier,UFA,Computer Science (BSc),Offer,83,12/7/2024,
Laurier,UFA,Computer Science (BSc),Offer,89,1/14/2025,
Laurier,UFA,"Computer Science (BSc), Waterloo Campus",Offer,87,1/14/2025,
Laurier,UFA,"Computer Science (BSc), Waterloo Campus",Offer,90.75,2/19/2025,
Laurier,UFT,Computer Science & Psychology,Offer,94,1/2/2025,
Laurier,UH,Political Science,Offer,82.68 (Grade 11 Average),10/10/2024,
Laurier,UH,Political Science,Offer,89.67,10/16/2024,
Laurier,UH,"Honours Arts (BA) Programs, All Arts Majors, Waterloo Campus (major in political science)",Offer,88.3,11/5/2024,
Laurier,UH,Honours Arts (BA),Offer,89,11/20/2024,
Laurier,UH,"Honours Arts (BA) Programs, All Arts Majors, Waterloo Campus (Sociology)",Offer,83,11/27/2024,
Laurier,UH,"Honours Arts (BA) Programs, All Arts Majors, Waterloo Campus",Offer,83,4/29/2025,
Laurier,UHC,BSc Chemistry,Offer,95,10/25/2024,
Laurier,UHP,Psychology BA waterloo campus,Offer,87,11/3/2024,
Laurier,UID,BA International Education Studies,Offer,95.5,11/28/2024,
Laurier,ULA,"Law Degree (LLB) at University of Sussex and Arts Degree (BA), Waterloo Campus",Offer,89,12/6/2024,
Laurier,ULA,"Law Degree (LLB) at University of Sussex and Arts Degree (BA), Waterloo Campus",Offer,89,1/3/2025,
Laurier,ULA,"Law Degree (LLB) at University of Sussex and Arts Degree (BA), Waterloo Campus",Offer,91,2/12/2025,
Laurier,ULS,Law Degree (LLB) at University of Sussex and Science Degree (BSc),Offer,84,2/20/2025,
Laurier,UMA,"Arts Degree (BA) and Master's Degree (MA, MAP or MIPP) (English)",Offer,93,11/9/2024,
Laurier,UMB,Bachelor of Arts (Faculty of Arts only) & Management Option Waterloo Campus,Deferred,83,5/14/2025,
Laurier,UMG,BSc Biology; Bio & Psych + Management Option Waterloo Campus,Offer,93,11/27/2024,
Laurier,UMG,Biology (BSc) with managment option,Offer,89,2/22/2025,
Laurier,UMS,"Financial Mathematics and Analytics, BSc",Deferred,85.5,5/13/2025,
Laurier,UMT,Health Sciences (BSc) with Management Option,Offer,~ 89,11/7/2024,didn't complete optional additional information form
Laurier,UMT,Health Sciences (BSc) with Management Option,Offer,83.6 midterm average with all prereqs,12/17/2024,
Laurier,UPS,Psychology (BSc),Offer,93.16,11/5/2024,
Laurier,UPS,"Psychology (BSc), Non-Co-op",Offer,81,11/13/2024,
Laurier,UPS,"Psychology (BSc), Waterloo Campus",Offer,91,11/22/2024,
Laurier,UPS,"Psychology (BSc), Waterloo Campus",Offer,90.16,11/23/2024,
Laurier,UPS; UMX,Psychology & Neuroscience Co-op (BSc),Offer,93.3,11/16/2024,
Laurier,USH,Health Sciences,Offer,95,10/22/2024,
Laurier,USH,Health Sciences,Offer,89,10/22/2024,
Laurier,USH,Health Sciences Co-op,Offer,94,11/4/2024,
Laurier,USH,"Health Sciences (BSc), Waterloo Campus",Offer,87,11/5/2024,
Laurier,USH,"Health Sciences (BSc), Waterloo Campus",Offer,93,11/8/2024,
Laurier,USH,"Health Sciences (BSc), Waterloo Campus",Offer,92.3,11/8/2024,
Laurier,USH,Health Sciences,Offer,88.7,11/8/2024,
Laurier,USH,"Health Sciences (BSc), Waterloo Campus",Offer,94,11/14/2024,
Laurier,USH,Health Sciences,Offer,90.7,11/16/2024,
Laurier,USH,"Health Sciences (BSc), Waterloo Campus",Offer,95,11/26/2024,
